Timestamp,Vehicle_No,Latitude,Longitude,Speed,Status,Location,Branch
2025-12-16T07:50:16.971,GA 07 G 0680-PIL(QUICK RESPONSE VEHICLE),15.5326317,73.7940017,0,STOP,At Fire Station Pilerne,Fire Station Pilerne
2025-12-16T07:50:16.971,GA07G2506 - Mid Size (Water Tender),15.500353,73.91407,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2025-12-16T07:50:16.971,GA 07 G 5115-POR(MINI WATER TENDER),15.523,73.829399,0,RUNNING,At Porvorim Fire Station,Fire Station Porvorim
2025-12-16T07:50:16.971,GA 07 G 0350-MRG(WATER TENDER),15.269407,73.970589,0,STOP,At Fire Station Margoa,Fire Station Margao
2025-12-16T07:50:16.971,GA 07 G 2900-MAP(MINI RESCUE TENDER),15.589952,73.808815,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2025-12-16T07:50:16.971,GA 07 G 7600-FFHQ(WATER BOUSER),15.48734,73.81736,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2025-12-16T07:50:16.971,GA 07 G 2002-FFHQ(TURN TABLE LADDER),15.487373,73.81736,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2025-12-16T07:50:16.971,GA 07 G 7101-FFHQ(WATER TENDER),15.388797,73.851219,0,STOP,At Fire Station Vasco,Fire Force Headquarters
2025-12-16T07:50:16.971,GA 07 G 7677-FFHQ(EMERGENCY RESCUE),15.48643,73.817123,0,RUNNING,At Fire Station panaji,Fire Force Headquarters
2025-12-16T07:50:16.971,GA 07 G 1121-PNJ(EMERGENCY RESCUE),15.48726,73.817253,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Panaji
2025-12-16T07:50:16.971,GA 07 G 1571-FFHQ(QUICK RESPONSE),15.486697,73.81752,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Force Headquarters
2025-12-16T07:50:16.971,GA 07 G 8101-MAP(WATER TENDER),15.589852,73.808846,0,STOP,At Fire Station Mapusa,Fire Station Mapusa
2025-12-16T07:50:16.971,GA 07 G 2317-MRG(EMERGENCY RESCUE TENDER),15.2694066,73.9700766,0,STOP,At Fire Station Margoa,Fire Station Margao
2025-12-16T07:50:16.971,GA 07 G 1570-VAS(QUICK RESPONSE FIRE TENDER),15.4867816,73.8170816,0,STOP,"Caculo Mall, 16 Shanta, St Inez Rd, Caculo Enclave, Santa Inez, Panaji, Goa (NW)",Fire Station Vasco
2025-12-16T07:50:16.971,GA 07 G 4101-VAS(MS WATER TENDER),15.3890666,73.8510583,0,STOP,At Fire Station Vasco,Fire Station Vasco
2025-12-16T07:50:16.971,GA 07 G 0819-VAS(WATER/FOAM TENDER),15.3888,73.85127,0,IDLE,At Fire Station Vasco,Fire Station Vasco
2025-12-16T07:50:16.971,GA 07 G 7100-MRG(WATER BOUSER),15.26949,73.9702716,0,STOP,At Fire Station Margoa,Fire Station Margao
2025-12-16T07:50:16.971,GA 07 G 1568-MRG(QUICK RESPONSE ),15.2693733,73.9704833,0,STOP,At Fire Station Margoa,Fire Station Margao
2025-12-16T07:50:16.971,GA 07 G 6101-MRG(WATER TENDER),15.2693283,73.9701016,0,STOP,At Fire Station Margoa,Fire Station Margao
2025-12-16T07:50:16.971,GA 07 G 1001-MRG(AERIAL LADDER PLATFORM),15.2694133,73.969865,0,STOP,At Fire Station Margoa,Fire Station Margao
2025-12-16T07:50:16.971,GA 07 G 0820-BIC(WATER TEDNER),15.4027889,74.002785,0,STOP,At Fire Station Ponda ,Fire Station Bicholim
2025-12-16T07:50:16.971,GA 07 G 5101-OLG(MS WATER TENDER),15.5002566,73.9141116,0,STOP,At Fire Station Old Goa,Fire Station Old Goa
2025-12-16T07:50:16.971,GA 07 G 3101-BIC(MS WATER TENDER),15.58164,73.9677566,43,RUNNING,"SH 1, Sarvan, Bicholim, Goa (SE)",Fire Station Bicholim
